,chnm,Classification,Cmax,AC50,NAS,test_target,test_target_name,assay_component_endpoint_name
1429,disulfiram,MostDILI Drugs,5.4,26.78177255,-3.959587509,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1430,methotrexate,MostDILI Drugs,0.7724,0.07062285,0.908566999,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1431,pazopanib,MostDILI Drugs,62.8,29.03598674,0.537643523,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1432,riluzole,MostDILI Drugs,1.6524,7.1239127710000005,-3.31125198,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1433,troglitazone,MostDILI Drugs,6.3867,19.49879019,-2.053030546,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1434,digoxin,NoDILI Drugs,0.0028,0.011338982,-3.049636429,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1435,hydroxyzine,NoDILI Drugs,0.2694,2.9299999999999997e-05,0.99989124,TP53,p53,TOX21_p53_BLA_p3_ch2_Row92
1436,ethacrynic acid,AmbiDILIDrugs,32.9881,35.53697595,-0.077266528,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1437,docetaxel,LessDILIDrugs,0.9329999999999999,2.30703921,-1.4727108359999999,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1438,etoposide,LessDILIDrugs,17.0,0.9269811370000001,0.945471698,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1439,mebendazole,LessDILIDrugs,0.126,0.263253535,-1.08931377,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1440,paclitaxel,LessDILIDrugs,4.3,0.007995061,0.9981406829999999,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1441,albendazole,MostDILI Drugs,0.9045,0.342749074,0.621062384,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1442,benzbromarone,MostDILI Drugs,4.3387,11.04683046,-1.5461153019999998,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1443,bortezomib,MostDILI Drugs,0.2714,0.00834512,0.9692515840000001,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1444,methotrexate,MostDILI Drugs,0.7724,0.07220326,0.906520896,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1445,pazopanib,MostDILI Drugs,62.8,22.88252911,0.635628517,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1446,riluzole,MostDILI Drugs,1.6524,8.048205592999999,-3.870615827,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1447,troglitazone,MostDILI Drugs,6.3867,25.56678378,-3.003128968,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1448,hydroxyzine,NoDILI Drugs,0.2694,2.65e-05,0.999901633,TP53,p53,TOX21_p53_BLA_p3_ratio_Row118
1449,fenofibrate,LessDILIDrugs,4.1016,2.75e-05,0.999993295,TP53,p53,TOX21_p53_BLA_p3_viability_Row184
1450,bortezomib,MostDILI Drugs,0.2714,0.27796546,-0.024191083,TP53,p53,TOX21_p53_BLA_p3_viability_Row184
1451,methotrexate,MostDILI Drugs,0.7724,0.162712852,0.789341207,TP53,p53,TOX21_p53_BLA_p3_viability_Row184
1452,tolcapone,MostDILI Drugs,74.2928,45.91786714,0.381933819,TP53,p53,TOX21_p53_BLA_p3_viability_Row184
1453,ethacrynic acid,AmbiDILIDrugs,32.9881,65.14608825,-0.974836024,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1454,bortezomib,MostDILI Drugs,0.2714,0.325403131,-0.198979849,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1455,efavirenz,MostDILI Drugs,13.0,40.92436961,-2.148028432,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1456,ketoconazole,MostDILI Drugs,7.0,32.30473935,-3.614962764,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1457,leflunomide,MostDILI Drugs,24.7956,0.139647931,0.9943680359999999,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1458,tolcapone,MostDILI Drugs,74.2928,101.9861006,-0.372758876,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1459,troglitazone,MostDILI Drugs,6.3867,24.61982001,-2.854857753,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1460,daunorubicin,NoDILI Drugs,0.3791,0.518786338,-0.36846831399999996,TP53,p53,TOX21_p53_BLA_p4_ch1_Row112
1461,ethacrynic acid,AmbiDILIDrugs,32.9881,11.51851209,0.650828266,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1462,auranofin,LessDILIDrugs,1.0007,3.305231165,-2.302919122,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1463,azithromycin,LessDILIDrugs,0.5341,0.00018,0.9996629840000001,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1464,cimetidine,LessDILIDrugs,4.5176,0.187149695,0.958573204,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1465,docetaxel,LessDILIDrugs,0.9329999999999999,0.0030744329999999997,0.996704788,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1466,etoposide,LessDILIDrugs,17.0,0.521280828,0.969336422,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1467,mebendazole,LessDILIDrugs,0.126,0.25322556,-1.009726667,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1468,paclitaxel,LessDILIDrugs,4.3,0.006822727,0.9984133190000001,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1469,albendazole,MostDILI Drugs,0.9045,0.22228947899999998,0.754240488,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1470,benzbromarone,MostDILI Drugs,4.3387,2.728501405,0.371124668,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1471,bortezomib,MostDILI Drugs,0.2714,0.008027931,0.970420298,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1472,methotrexate,MostDILI Drugs,0.7724,0.680573109,0.118885151,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1473,pazopanib,MostDILI Drugs,62.8,24.61952179,0.6079693979999999,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1474,daunorubicin,NoDILI Drugs,0.3791,0.532705926,-0.40518577200000006,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1475,digoxin,NoDILI Drugs,0.0028,0.012567179,-3.4882782139999997,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1476,hydroxyzine,NoDILI Drugs,0.2694,0.00035099999999999997,0.998697105,TP53,p53,TOX21_p53_BLA_p4_ch2_Row163
1477,ethacrynic acid,AmbiDILIDrugs,32.9881,27.0551511,0.17985118600000002,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1478,docetaxel,LessDILIDrugs,0.9329999999999999,0.003104997,0.9966720290000001,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1479,etoposide,LessDILIDrugs,17.0,1.80775689,0.8936613590000001,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1480,mebendazole,LessDILIDrugs,0.126,0.234056149,-0.8575884840000001,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1481,paclitaxel,LessDILIDrugs,4.3,0.007314040999999999,0.99829906,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1482,albendazole,MostDILI Drugs,0.9045,0.22699317,0.7490401659999999,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1483,bortezomib,MostDILI Drugs,0.2714,0.008173845,0.969882664,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1484,efavirenz,MostDILI Drugs,13.0,40.8894495,-2.145342269,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1485,methotrexate,MostDILI Drugs,0.7724,0.026855852000000003,0.9652306420000001,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1486,pazopanib,MostDILI Drugs,62.8,23.83188477,0.620511389,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1487,sulindac,MostDILI Drugs,31.9852,0.232362221,0.992735321,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1488,tolcapone,MostDILI Drugs,74.2928,50.64141332,0.318353685,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1489,troglitazone,MostDILI Drugs,6.3867,28.02818034,-3.388523078,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1490,daunorubicin,NoDILI Drugs,0.3791,0.45982599,-0.21294115,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1491,hydroxyzine,NoDILI Drugs,0.2694,0.00044800000000000005,0.998337045,TP53,p53,TOX21_p53_BLA_p4_ratio_Row126
1492,ambrisentan,AmbiDILIDrugs,2.6124,3.82e-05,0.999985377,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1493,ethacrynic acid,AmbiDILIDrugs,32.9881,42.03596779,-0.27427671800000003,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1494,pyrimethamine,LessDILIDrugs,3.2889,9.928906429,-2.018914053,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1495,zonisamide,LessDILIDrugs,24.0,0.000217,0.9999909579999999,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1496,bortezomib,MostDILI Drugs,0.2714,0.123031128,0.546679705,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1497,efavirenz,MostDILI Drugs,13.0,26.8436053,-1.064892715,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1498,leflunomide,MostDILI Drugs,24.7956,0.245252091,0.990109048,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1499,methotrexate,MostDILI Drugs,0.7724,0.010080884,0.986948622,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1500,sulindac,MostDILI Drugs,31.9852,0.22054990300000002,0.9931046259999999,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1501,tolcapone,MostDILI Drugs,74.2928,49.78568201,0.329872047,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1502,hydrocortisone,NoDILI Drugs,0.8415,2.49e-05,0.99997041,TP53,p53,TOX21_p53_BLA_p4_viability_Row177
1503,bortezomib,MostDILI Drugs,0.2714,1.1534867629999999,-3.250135457,TP53,p53,TOX21_p53_BLA_p5_ch1_Row169
1504,efavirenz,MostDILI Drugs,13.0,40.93937563,-2.1491827409999997,TP53,p53,TOX21_p53_BLA_p5_ch1_Row169
1505,ethacrynic acid,AmbiDILIDrugs,32.9881,29.82659231,0.095837823,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1506,cyproheptadine,LessDILIDrugs,104.3827,9.944976741,0.9047258140000001,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1507,docetaxel,LessDILIDrugs,0.9329999999999999,2.475427142,-1.653190935,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1508,etoposide,LessDILIDrugs,17.0,0.7667089420000001,0.9548994740000001,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1509,mebendazole,LessDILIDrugs,0.126,0.37007519299999997,-1.937104706,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1510,oxcarbazepine,LessDILIDrugs,6.3424,24.09014104,-2.798268958,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1511,paclitaxel,LessDILIDrugs,4.3,0.007874128000000001,0.998168807,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1512,albendazole,MostDILI Drugs,0.9045,0.37904981,0.5809289000000001,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1513,benzbromarone,MostDILI Drugs,4.3387,2.9009445560000002,0.331379317,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1514,bortezomib,MostDILI Drugs,0.2714,0.010422019,0.9615990459999999,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1515,leflunomide,MostDILI Drugs,24.7956,0.05727117599999999,0.997690269,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1516,methotrexate,MostDILI Drugs,0.7724,0.6785013259999999,0.12156741800000001,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1517,pazopanib,MostDILI Drugs,62.8,22.41458053,0.643079928,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1518,daunorubicin,NoDILI Drugs,0.3791,0.957057785,-1.524552321,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1519,digoxin,NoDILI Drugs,0.0028,0.012302455,-3.3937339289999997,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1520,hydroxyzine,NoDILI Drugs,0.2694,5.2900000000000005e-05,0.9998036379999999,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1521,methysergide,NoDILI Drugs,0.004,1.51e-05,0.996225,TP53,p53,TOX21_p53_BLA_p5_ch2_Row151
1522,ethacrynic acid,AmbiDILIDrugs,32.9881,28.79398376,0.127140279,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1523,docetaxel,LessDILIDrugs,0.9329999999999999,2.486613666,-1.665180778,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1524,entacapone,LessDILIDrugs,4.2583,18.59281095,-3.3662520139999996,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1525,etoposide,LessDILIDrugs,17.0,1.487744671,0.912485608,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1526,lomustine,LessDILIDrugs,3.6372,0.0047989370000000005,0.9986805959999999,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1527,mebendazole,LessDILIDrugs,0.126,0.31879319100000003,-1.53010469,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1528,paclitaxel,LessDILIDrugs,4.3,7.574535905,-0.7615199779999999,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1529,albendazole,MostDILI Drugs,0.9045,0.362313471,0.599432315,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1530,benzbromarone,MostDILI Drugs,4.3387,17.106273899999998,-2.942718764,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1531,bortezomib,MostDILI Drugs,0.2714,0.009755298,0.964055645,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1532,efavirenz,MostDILI Drugs,13.0,40.90367326,-2.146436405,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1533,leflunomide,MostDILI Drugs,24.7956,0.05348799,0.9978428429999999,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1534,methotrexate,MostDILI Drugs,0.7724,0.523463774,0.32228926199999997,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1535,pazopanib,MostDILI Drugs,62.8,22.72078014,0.638204138,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1536,tolcapone,MostDILI Drugs,74.2928,62.68179067,0.156287141,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1537,troglitazone,MostDILI Drugs,6.3867,25.41618954,-2.979549617,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1538,daunorubicin,NoDILI Drugs,0.3791,1.048152777,-1.764845099,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1539,hydroxyzine,NoDILI Drugs,0.2694,4.8700000000000005e-05,0.999819228,TP53,p53,TOX21_p53_BLA_p5_ratio_Row117
1540,ethacrynic acid,AmbiDILIDrugs,32.9881,6.493692331,0.803150459,TP53,p53,TOX21_p53_BLA_p5_viability_Row185
1541,memantine,LessDILIDrugs,0.1231,0.29070873199999997,-1.361565654,TP53,p53,TOX21_p53_BLA_p5_viability_Row185
1542,bortezomib,MostDILI Drugs,0.2714,0.525158746,-0.9349990640000001,TP53,p53,TOX21_p53_BLA_p5_viability_Row185
1543,nateglinide,AmbiDILIDrugs,17.7051,0.00149622,0.9999154920000001,PPARD,PPARd,TOX21_PPARd_BLA_agonist_ch1_Row283
1544,ibuprofen,LessDILIDrugs,250.0,26.12458558,0.8955016579999999,PPARD,PPARd,TOX21_PPARd_BLA_agonist_ch2_Row208
1545,diflunisal,MostDILI Drugs,495.6055,55.91223219,0.887183996,PPARD,PPARd,TOX21_PPARd_BLA_agonist_ch2_Row208
1546,indomethacin,MostDILI Drugs,5.5899,18.53230659,-2.315319879,PPARD,PPARd,TOX21_PPARd_BLA_agonist_ch2_Row208
1547,mefenamic acid,MostDILI Drugs,26.9388,22.2043468,0.17574848199999998,PPARD,PPARd,TOX21_PPARd_BLA_agonist_ch2_Row208
1548,digoxin,NoDILI Drugs,0.0028,0.011295198999999999,-3.033999643,PPARD,PPARd,TOX21_PPARd_BLA_agonist_ch2_Row208
1549,disulfiram,MostDILI Drugs,5.4,0.086356401,0.984008074,PPARD,PPARd,TOX21_PPARd_BLA_Agonist_viability_Row222
1550,efavirenz,MostDILI Drugs,13.0,33.81702399,-1.6013095380000002,PPARD,PPARd,TOX21_PPARd_BLA_Agonist_viability_Row222
1551,ketoconazole,MostDILI Drugs,7.0,23.82997957,-2.404282796,PPARD,PPARd,TOX21_PPARd_BLA_Agonist_viability_Row222
1552,leflunomide,MostDILI Drugs,24.7956,32.03964157,-0.292150284,PPARD,PPARd,TOX21_PPARd_BLA_Agonist_viability_Row222
1553,ritonavir,MostDILI Drugs,7.5511,18.60717533,-1.4641675159999998,PPARD,PPARd,TOX21_PPARd_BLA_Agonist_viability_Row222
1554,flurbiprofen,AmbiDILIDrugs,57.315,0.092403822,0.99838779,PPARD,PPARd,TOX21_PPARd_BLA_Antagonist_ch1_Row281
1555,naproxen,LessDILIDrugs,200.21,0.014191538,0.999929117,PPARD,PPARd,TOX21_PPARd_BLA_Antagonist_ch1_Row281
1556,ethacrynic acid,AmbiDILIDrugs,32.9881,26.21509815,0.20531651899999998,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1557,benzbromarone,MostDILI Drugs,4.3387,12.23844678,-1.820763542,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1558,bortezomib,MostDILI Drugs,0.2714,0.058701627,0.78370808,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1559,disulfiram,MostDILI Drugs,5.4,0.064753264,0.988008655,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1560,leflunomide,MostDILI Drugs,24.7956,29.32824873,-0.18280052600000002,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1561,tolcapone,MostDILI Drugs,74.2928,19.5113845,0.737371798,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1562,daunorubicin,NoDILI Drugs,0.3791,1.674798953,-3.417828945,PPARD,PPARd,TOX21_PPARd_BLA_antagonist_ratio_Row221
1563,auranofin,LessDILIDrugs,1.0007,0.672085065,0.328385065,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1564,irbesartan,LessDILIDrugs,7.9806,8.587049541,-0.07599047,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1565,rifabutin,LessDILIDrugs,1.0708,6.51e-06,0.99999392,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1566,rosiglitazone,LessDILIDrugs,1.0436,0.021196977000000002,0.9796886,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1567,warfarin,LessDILIDrugs,4.8649,5.459292596,-0.12217981800000001,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1568,alclofenac,MostDILI Drugs,600.0276,53.93172186,0.9101179309999999,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1569,benzbromarone,MostDILI Drugs,4.3387,2.288102576,0.47262945700000003,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1570,disulfiram,MostDILI Drugs,5.4,0.09985723099999999,0.98150792,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1571,indomethacin,MostDILI Drugs,5.5899,2.3221799709999997,0.584575758,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1572,troglitazone,MostDILI Drugs,6.3867,0.021030467,0.9967071470000001,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1573,zafirlukast,MostDILI Drugs,1.2107,0.094848621,0.9216580320000001,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1574,digoxin,NoDILI Drugs,0.0028,0.01272317,-3.5439892860000004,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ch2_Row1
1575,irbesartan,LessDILIDrugs,7.9806,17.8166671,-1.232497193,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1576,rosiglitazone,LessDILIDrugs,1.0436,0.010754246,0.98969505,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1577,spironolactone,LessDILIDrugs,0.12,0.000223,0.9981416670000001,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1578,telmisartan,LessDILIDrugs,0.8511,0.5454465000000001,0.3591276,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1579,warfarin,LessDILIDrugs,4.8649,6.2557716779999994,-0.285899336,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1580,acitretin,MostDILI Drugs,1.2805,2.9915488519999998,-1.336234949,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1581,alclofenac,MostDILI Drugs,600.0276,22.35634422,0.96274114,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1582,benzbromarone,MostDILI Drugs,4.3387,2.6958834069999997,0.37864258700000003,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1583,cinchophen,MostDILI Drugs,18.053,33.43947925,-0.852294868,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1584,ibufenac,MostDILI Drugs,204.4149,126.49110490000001,0.381204086,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1585,indomethacin,MostDILI Drugs,5.5899,2.6020413319999998,0.534510218,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1586,lumiracoxib,MostDILI Drugs,31.4581,3.2655035669999997,0.8961951429999999,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1587,troglitazone,MostDILI Drugs,6.3867,0.02500639,0.996084615,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1588,zafirlukast,MostDILI Drugs,1.2107,0.164386629,0.8642218309999999,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1589,zileuton,MostDILI Drugs,13.1192,14.63705183,-0.11569698099999999,PPARG,PPARg,TOX21_PPARg_BLA_Agonist_ratio_Row2
1590,dipyridamole,AmbiDILIDrugs,3.7453,11.06135002,-1.953394927,PPARG,PPARg,TOX21_PPARg_BLA_Antagonist_ch1_Row285
1591,glimepiride,LessDILIDrugs,1.1231,3.7815185739999997,-2.367036394,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1592,bortezomib,MostDILI Drugs,0.2714,0.060086609000000006,0.778604978,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1593,efavirenz,MostDILI Drugs,13.0,32.603190999999995,-1.507937769,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1594,mefenamic acid,MostDILI Drugs,26.9388,21.59130305,0.198505388,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1595,nimesulide,MostDILI Drugs,21.0825,33.45126514,-0.586683986,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1596,pazopanib,MostDILI Drugs,62.8,60.62398235,0.034649963,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1597,tolcapone,MostDILI Drugs,74.2928,12.34405019,0.8338459420000001,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_ratio_Row220
1598,ketoconazole,MostDILI Drugs,7.0,34.56879251,-3.93839893,PPARG,PPARg,TOX21_PPARg_BLA_antagonist_viability_Row287
1599,levothyroxine,LessDILIDrugs,0.13,0.005261424000000001,0.959527508,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Agonist_Row273
1600,acitretin,MostDILI Drugs,1.2805,3.972767836,-2.102512953,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Agonist_Row273
1601,cladribine,AmbiDILIDrugs,0.0227,0.056439968,-1.4863422030000002,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1602,ethacrynic acid,AmbiDILIDrugs,32.9881,22.45290796,0.319363408,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1603,auranofin,LessDILIDrugs,1.0007,0.497306628,0.503041243,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1604,cyproheptadine,LessDILIDrugs,104.3827,17.96340317,0.827908234,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1605,docetaxel,LessDILIDrugs,0.9329999999999999,0.024957382,0.973250394,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1606,etoposide,LessDILIDrugs,17.0,2.29081095,0.865246415,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1607,mebendazole,LessDILIDrugs,0.126,0.331251587,-1.628980849,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1608,oxcarbazepine,LessDILIDrugs,6.3424,12.21536135,-0.925984068,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1609,paclitaxel,LessDILIDrugs,4.3,0.140915186,0.967229027,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1610,pyrimethamine,LessDILIDrugs,3.2889,5.965939349,-0.813961917,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1611,albendazole,MostDILI Drugs,0.9045,0.324031255,0.64175649,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1612,benzbromarone,MostDILI Drugs,4.3387,20.46853855,-3.717666248,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1613,bortezomib,MostDILI Drugs,0.2714,0.010465117,0.9614402470000001,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1614,disulfiram,MostDILI Drugs,5.4,0.052323225999999994,0.990310514,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1615,efavirenz,MostDILI Drugs,13.0,24.4982483,-0.884480638,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1616,griseofulvin,MostDILI Drugs,4.5356,17.40214027,-2.836789018,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1617,ketoconazole,MostDILI Drugs,7.0,20.22893341,-1.88984763,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1618,leflunomide,MostDILI Drugs,24.7956,3.260345215,0.868511138,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1619,mefenamic acid,MostDILI Drugs,26.9388,19.58696174,0.272908899,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1620,methotrexate,MostDILI Drugs,0.7724,0.07120024,0.907819472,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1621,pazopanib,MostDILI Drugs,62.8,6.073788845,0.903283617,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1622,ticlopidine,MostDILI Drugs,8.0746,31.13638783,-2.856090435,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
1623,tipranavir,MostDILI Drugs,22.5,38.71069368,-0.720475275,THRA,thyroid hormone receptor,TOX21_TR_LUC_GH3_Antagonist_Row97
